engagement_id,user_id,campaign_id,opened,clicked,unsubscribe,open_time
9672,2323,7,1,1,0,2024-01-10 18:00:00
9673,658,7,0,0,0,
9674,1141,7,1,0,0,2024-05-11 20:00:00
9675,1295,7,1,0,0,2024-07-04 12:00:00
9676,4240,7,1,1,0,2024-06-05 16:00:00
9677,4485,7,0,0,0,
9678,3132,7,0,0,0,
9679,2739,7,1,0,0,2024-03-22 16:00:00
9680,2795,7,0,0,0,
9681,4258,7,1,0,0,2024-03-26 17:00:00
9682,3208,7,0,0,0,
9683,1371,7,1,0,0,2024-09-12 13:00:00
9684,2862,7,0,0,0,
9685,3996,7,0,0,1,
9686,3361,7,0,0,0,
9687,1309,7,1,1,0,2024-07-17 18:00:00
9688,470,7,1,0,0,2024-09-15 15:00:00
9689,4916,7,0,0,0,
9690,4822,7,0,0,0,
9691,1661,7,1,0,0,2024-06-07 17:00:00
9692,3184,7,1,0,0,2024-04-09 14:00:00
9693,2001,7,1,0,0,2024-01-23 09:00:00
9694,4643,7,0,0,0,
9695,2588,7,1,0,0,2024-01-06 07:00:00
9696,4260,7,1,1,0,2024-07-02 10:00:00
9697,4444,7,0,0,0,
9698,3975,7,1,0,0,2024-09-27 18:00:00
9699,3625,7,0,0,0,
9700,3098,7,1,0,0,2024-08-22 08:00:00
9701,1668,7,1,0,0,2024-09-05 08:00:00
9702,1293,7,1,1,0,2024-09-13 11:00:00
9703,2042,7,1,1,0,2024-06-11 09:00:00
9704,3973,7,1,0,0,2024-08-23 16:00:00
9705,570,7,1,1,0,2024-09-18 13:00:00
9706,2444,7,0,0,0,
9707,3417,7,0,0,1,
9708,2689,7,0,0,0,
9709,2443,7,0,0,0,
9710,1273,7,0,0,0,
9711,4871,7,1,0,0,2024-05-27 16:00:00
9712,425,7,1,0,0,2024-06-18 18:00:00
9713,3841,7,1,1,0,2024-04-06 14:00:00
9714,2898,7,1,1,0,2024-03-18 18:00:00
9715,2680,7,1,1,0,2024-01-09 11:00:00
9716,4500,7,0,0,0,
9717,3904,7,1,0,0,2024-04-09 14:00:00
9718,2563,7,1,0,0,2024-09-19 18:00:00
9719,4829,7,0,0,0,
9720,4309,7,1,0,0,2024-09-27 18:00:00
9721,2539,7,1,0,0,2024-01-06 07:00:00
9722,2960,7,0,0,0,
9723,2121,7,1,0,0,2024-06-09 18:00:00
9724,2914,7,1,0,0,2024-03-24 08:00:00
9725,45,7,1,0,0,2024-01-14 12:00:00
9726,639,7,1,0,0,2024-01-29 08:00:00
9727,1580,7,1,1,0,2024-06-14 15:00:00
9728,3405,7,1,0,0,2024-07-05 20:00:00
9729,1103,7,0,0,0,
9730,1510,7,1,1,0,2024-05-19 09:00:00
9731,3675,7,0,0,0,
9732,1660,7,1,0,0,2024-09-04 12:00:00
9733,734,7,0,0,0,
9734,3164,7,1,0,0,2024-03-02 10:00:00
9735,790,7,1,0,0,2024-08-31 13:00:00
9736,4726,7,1,0,0,2024-04-07 14:00:00
9737,2592,7,1,1,0,2024-07-24 10:00:00
9738,4731,7,0,0,0,
9739,2747,7,1,0,0,2024-03-20 11:00:00
9740,2339,7,1,1,0,2024-02-19 10:00:00
9741,2527,7,0,0,0,
9742,3855,7,0,0,0,
9743,4303,7,0,0,0,
9744,2654,7,1,0,0,2024-04-04 13:00:00
9745,1607,7,1,1,0,2024-06-24 16:00:00
9746,866,7,1,1,0,2024-03-14 16:00:00
9747,4340,7,0,0,0,
9748,3554,7,1,0,0,2024-04-12 08:00:00
9749,2116,7,1,1,0,2024-07-05 13:00:00
9750,1712,7,0,0,0,
9751,2515,7,1,0,0,2024-04-26 07:00:00
9752,1395,7,1,0,0,2024-06-20 18:00:00
9753,1568,7,0,0,0,
9754,3488,7,0,0,0,
9755,2558,7,0,0,0,
9756,293,7,1,0,0,2024-05-24 14:00:00
9757,4411,7,1,0,0,2024-04-10 14:00:00
9758,3959,7,1,0,0,2024-01-09 12:00:00
9759,427,7,1,0,1,2024-01-08 18:00:00
9760,2681,7,0,0,0,
9761,4557,7,1,0,1,2024-06-30 18:00:00
9762,3394,7,0,0,0,
9763,3935,7,1,0,0,2024-04-19 08:00:00
9764,4261,7,0,0,0,
9765,2423,7,0,0,0,
9766,1813,7,1,0,0,2024-05-10 10:00:00
9767,1985,7,1,1,0,2024-08-12 10:00:00
9768,418,7,1,0,0,2024-04-26 10:00:00
9769,1716,7,0,0,0,
9770,2635,7,1,0,0,2024-09-04 12:00:00
9771,3161,7,0,0,0,
9772,3983,7,1,1,0,2024-07-04 08:00:00
9773,3735,7,1,1,0,2024-05-27 16:00:00
9774,2344,7,0,0,0,
9775,4961,7,0,0,1,
9776,4347,7,1,0,0,2024-08-08 13:00:00
9777,1264,7,0,0,0,
9778,2097,7,0,0,0,
9779,140,7,0,0,0,
9780,1063,7,1,1,0,2024-07-01 19:00:00
9781,4856,7,0,0,0,
9782,4227,7,0,0,0,
9783,4543,7,1,0,0,2024-06-17 15:00:00
9784,479,7,0,0,0,
9785,2763,7,1,0,0,2024-06-17 18:00:00
9786,3140,7,0,0,0,
9787,687,7,0,0,0,
9788,3319,7,0,0,0,
9789,726,7,1,0,0,2024-07-10 19:00:00
9790,2835,7,1,1,0,2024-09-17 07:00:00
9791,112,7,1,1,0,2024-03-11 17:00:00
9792,960,7,1,1,0,2024-02-01 12:00:00
9793,2334,7,0,0,0,
9794,4687,7,1,0,0,2024-07-03 13:00:00
9795,489,7,0,0,0,
9796,2619,7,0,0,0,
9797,55,7,1,1,0,2024-02-15 08:00:00
9798,712,7,1,0,0,2024-02-01 16:00:00
9799,1870,7,1,0,0,2024-09-09 19:00:00
9800,4400,7,0,0,0,
9801,3049,7,0,0,0,
9802,4801,7,1,0,0,2024-08-07 07:00:00
9803,3694,7,1,0,0,2024-05-05 11:00:00
9804,3958,7,1,0,0,2024-05-08 07:00:00
9805,3490,7,0,0,0,
9806,3674,7,1,0,0,2024-07-07 19:00:00
9807,936,7,1,0,0,2024-01-18 07:00:00
9808,538,7,0,0,0,
9809,1353,7,0,0,0,
9810,385,7,1,0,0,2024-01-25 17:00:00
9811,577,7,1,0,0,2024-07-16 15:00:00
9812,3408,7,0,0,0,
9813,1238,7,1,0,0,2024-02-07 17:00:00
9814,1096,7,0,0,0,
9815,2036,7,1,0,0,2024-07-10 19:00:00
9816,4152,7,0,0,0,
9817,3460,7,0,0,0,
9818,388,7,1,1,0,2024-02-23 17:00:00
9819,510,7,0,0,1,
9820,1050,7,1,0,0,2024-02-15 08:00:00
9821,3413,7,1,1,0,2024-01-23 17:00:00
9822,2266,7,0,0,0,
9823,3350,7,1,0,0,2024-09-02 15:00:00
9824,1286,7,0,0,0,
9825,2062,7,1,0,0,2024-05-28 20:00:00
9826,4217,7,1,1,0,2024-09-17 10:00:00
9827,4407,7,0,0,0,
9828,3027,7,0,0,0,
9829,4978,7,1,0,0,2024-09-18 10:00:00
9830,1139,7,1,0,0,2024-09-08 18:00:00
9831,228,7,0,0,0,
9832,4828,7,0,0,0,
9833,4949,7,1,0,0,2024-09-16 07:00:00
9834,2823,7,1,0,0,2024-02-25 12:00:00
9835,970,7,1,1,0,2024-04-13 17:00:00
9836,3497,7,1,0,0,2024-08-26 20:00:00
9837,4382,7,1,0,0,2024-03-08 10:00:00
9838,2367,7,0,0,0,
9839,4266,7,1,1,0,2024-07-19 11:00:00
9840,3536,7,1,1,0,2024-09-17 20:00:00
9841,3372,7,0,0,0,
9842,3299,7,1,0,0,2024-03-19 15:00:00
9843,3319,7,1,1,0,2024-08-29 11:00:00
9844,4224,7,0,0,0,
9845,2636,7,0,0,0,
9846,4773,7,1,0,0,2024-05-31 17:00:00
9847,2349,7,0,0,0,
9848,2998,7,0,0,0,
9849,2070,7,1,0,0,2024-07-07 13:00:00
9850,3021,7,1,0,0,2024-03-12 18:00:00
9851,1782,7,1,0,0,2024-02-29 14:00:00
9852,367,7,1,0,0,2024-06-09 17:00:00
9853,3471,7,1,0,1,2024-03-20 08:00:00
9854,3862,7,0,0,0,
9855,313,7,1,0,0,2024-04-06 15:00:00
9856,3673,7,0,0,0,
9857,829,7,0,0,1,
9858,2706,7,0,0,0,
9859,1484,7,1,0,0,2024-06-14 10:00:00
9860,468,7,1,0,0,2024-05-06 08:00:00
9861,1452,7,1,1,0,2024-03-06 14:00:00
9862,1600,7,0,0,0,
9863,3866,7,0,0,0,
9864,3782,7,1,1,0,2024-08-09 18:00:00
9865,3690,7,0,0,0,
9866,11,7,1,0,0,2024-08-02 18:00:00
9867,1636,7,0,0,0,
9868,3495,7,1,0,0,2024-03-06 18:00:00
9869,981,7,0,0,0,
9870,4533,7,0,0,0,
9871,1266,7,1,0,0,2024-06-10 09:00:00
9872,661,7,1,0,0,2024-04-22 17:00:00
9873,4954,7,1,0,0,2024-02-13 11:00:00
9874,2234,7,0,0,0,
9875,4998,7,0,0,0,
9876,2529,7,1,0,0,2024-08-28 07:00:00
9877,2343,7,0,0,0,
9878,831,7,1,0,0,2024-04-13 20:00:00
9879,3384,7,0,0,0,
9880,2485,7,0,0,0,
9881,4708,7,0,0,0,
9882,939,7,1,0,0,2024-04-05 12:00:00
9883,3383,7,0,0,0,
9884,2397,7,1,1,0,2024-08-24 09:00:00
9885,1673,7,1,0,0,2024-05-09 19:00:00
9886,1939,7,0,0,0,
9887,2049,7,1,0,1,2024-02-11 20:00:00
9888,2210,7,0,0,0,
9889,1105,7,1,0,0,2024-09-02 11:00:00
9890,2764,7,0,0,0,
9891,1297,7,0,0,0,
9892,3700,7,0,0,0,
9893,4095,7,0,0,1,
9894,4734,7,1,1,0,2024-05-28 11:00:00
9895,1014,7,1,1,1,2024-02-15 15:00:00
9896,2118,7,1,0,0,2024-02-16 09:00:00
9897,1095,7,1,0,0,2024-01-15 11:00:00
9898,3574,7,0,0,0,
9899,3284,7,1,0,0,2024-09-26 10:00:00
9900,815,7,0,0,0,
9901,4859,7,1,0,0,2024-05-14 08:00:00
9902,2965,7,0,0,0,
9903,1570,7,0,0,0,
9904,1286,7,0,0,0,
9905,2044,7,1,1,0,2024-01-30 09:00:00
9906,1059,7,1,0,0,2024-05-26 19:00:00
9907,2804,7,1,0,0,2024-06-21 18:00:00
9908,2787,7,1,0,0,2024-03-23 12:00:00
9909,1582,7,0,0,0,
9910,2007,7,1,1,0,2024-03-09 07:00:00
9911,3831,7,1,0,0,2024-08-04 14:00:00
9912,131,7,1,0,0,2024-04-05 17:00:00
9913,2100,7,0,0,0,
9914,2741,7,1,0,0,2024-07-29 09:00:00
9915,1263,7,1,0,0,2024-07-30 20:00:00
9916,2386,7,1,1,0,2024-06-28 13:00:00
9917,746,7,1,1,0,2024-06-22 14:00:00
9918,2007,7,1,1,0,2024-03-11 15:00:00
9919,248,7,1,1,0,2024-04-06 10:00:00
9920,3087,7,1,0,0,2024-05-06 13:00:00
9921,162,7,1,0,0,2024-07-03 11:00:00
9922,1232,7,1,0,0,2024-08-06 09:00:00
9923,958,7,0,0,0,
9924,4528,7,0,0,0,
9925,1829,7,1,0,0,2024-07-04 20:00:00
9926,2722,7,0,0,0,
9927,3962,7,1,0,0,2024-09-27 11:00:00
9928,253,7,1,0,0,2024-07-15 11:00:00
9929,2983,7,1,0,0,2024-07-23 07:00:00
9930,232,7,1,0,0,2024-01-26 15:00:00
9931,1212,7,0,0,0,
9932,1260,7,0,0,0,
9933,3524,7,0,0,0,
9934,74,7,0,0,0,
9935,1763,7,0,0,0,
9936,3993,7,1,1,0,2024-07-24 12:00:00
9937,3807,7,0,0,0,
9938,4666,7,1,0,0,2024-03-21 18:00:00
9939,4134,7,0,0,0,
9940,2370,7,1,1,0,2024-03-01 08:00:00
9941,1683,7,0,0,0,
9942,4674,7,1,1,0,2024-02-19 13:00:00
9943,1153,7,1,0,0,2024-07-26 14:00:00
9944,4938,7,1,0,0,2024-07-22 08:00:00
9945,2499,7,1,0,1,2024-03-28 18:00:00
9946,1342,7,1,0,0,2024-04-24 18:00:00
9947,2445,7,0,0,0,
9948,1298,7,1,0,0,2024-04-29 17:00:00
9949,1419,7,1,0,0,2024-09-14 11:00:00
9950,4714,7,1,1,0,2024-05-10 09:00:00
9951,158,7,1,0,0,2024-03-28 19:00:00
9952,2356,7,1,0,0,2024-09-07 16:00:00
9953,814,7,1,0,0,2024-03-07 13:00:00
9954,256,7,0,0,0,
9955,4703,7,1,0,0,2024-01-09 15:00:00
9956,3646,7,1,0,0,2024-06-06 15:00:00
9957,2483,7,1,1,0,2024-03-30 17:00:00
9958,1591,7,0,0,0,
9959,3676,7,1,0,0,2024-07-26 15:00:00
9960,1500,7,0,0,1,
9961,1593,7,1,0,0,2024-07-06 10:00:00
9962,4480,7,0,0,0,
9963,4337,7,1,0,0,2024-02-23 11:00:00
9964,387,7,1,0,0,2024-06-19 18:00:00
9965,1179,7,1,0,0,2024-08-23 14:00:00
9966,4742,7,1,0,0,2024-06-03 10:00:00
9967,2314,7,1,1,0,2024-09-02 20:00:00
9968,4020,7,0,0,0,
9969,2689,7,1,1,0,2024-04-03 16:00:00
9970,1698,7,1,0,0,2024-02-08 13:00:00
9971,3699,7,1,0,1,2024-08-21 07:00:00
9972,2425,7,1,0,0,2024-01-29 15:00:00
9973,2451,7,1,0,0,2024-06-30 12:00:00
9974,3692,7,1,0,0,2024-08-16 08:00:00
9975,3779,7,1,0,0,2024-03-28 12:00:00
9976,3326,7,1,0,0,2024-09-09 08:00:00
9977,909,7,0,0,0,
9978,987,7,0,0,0,
9979,3884,7,1,0,0,2024-08-07 09:00:00
9980,623,7,1,0,0,2024-05-02 07:00:00
9981,4081,7,1,0,0,2024-04-03 07:00:00
9982,1173,7,0,0,0,
9983,3422,7,0,0,1,
9984,4786,7,1,0,0,2024-04-28 14:00:00
9985,3202,7,1,1,0,2024-03-14 14:00:00
9986,1366,7,1,0,0,2024-01-04 20:00:00
9987,3687,7,0,0,0,
9988,2516,7,0,0,0,
9989,3103,7,0,0,0,
9990,2348,7,1,0,0,2024-07-08 12:00:00
9991,839,7,1,0,0,2024-02-16 19:00:00
9992,49,7,1,1,0,2024-04-21 15:00:00
9993,4642,7,0,0,0,
9994,4611,7,0,0,0,
9995,3675,7,1,0,0,2024-01-09 20:00:00
9996,2414,7,1,0,0,2024-08-09 07:00:00
9997,1442,7,1,1,0,2024-03-24 11:00:00
9998,3098,7,1,1,0,2024-07-15 07:00:00
9999,4559,7,0,0,0,
10000,4189,7,1,0,0,2024-01-04 10:00:00
10001,2502,7,0,0,1,
10002,738,7,1,1,0,2024-02-02 20:00:00
10003,2941,7,1,0,0,2024-04-22 09:00:00
10004,1365,7,1,0,0,2024-09-09 20:00:00
10005,2563,7,0,0,0,
10006,3977,7,0,0,0,
10007,4348,7,0,0,0,
10008,2617,7,0,0,0,
10009,4186,7,0,0,0,
10010,4856,7,0,0,0,
10011,1706,7,1,1,0,2024-09-06 07:00:00
10012,729,7,0,0,0,
10013,4317,7,0,0,0,
10014,2971,7,1,0,0,2024-07-19 19:00:00
10015,3806,7,1,0,0,2024-06-14 08:00:00
10016,2104,7,0,0,0,
10017,426,7,0,0,0,
10018,940,7,1,0,0,2024-01-08 07:00:00
10019,3667,7,1,0,0,2024-06-10 07:00:00
10020,1048,7,1,0,0,2024-06-18 17:00:00
10021,1442,7,0,0,0,
10022,3545,7,1,1,0,2024-08-17 11:00:00
10023,3651,7,0,0,0,
10024,91,7,1,0,0,2024-02-03 20:00:00
10025,949,7,0,0,0,
10026,1433,7,0,0,1,
10027,2769,7,1,0,0,2024-09-06 08:00:00
10028,628,7,1,0,0,2024-03-04 14:00:00
10029,4500,7,1,0,0,2024-07-12 13:00:00
10030,1094,7,1,0,0,2024-02-02 11:00:00
10031,2119,7,1,0,0,2024-05-22 16:00:00
10032,617,7,0,0,0,
10033,1895,7,0,0,1,
10034,4497,7,0,0,0,
10035,3818,7,0,0,0,
10036,2297,7,1,1,0,2024-04-19 15:00:00
10037,2244,7,1,0,0,2024-03-03 18:00:00
10038,2523,7,1,0,0,2024-04-12 18:00:00
10039,1587,7,0,0,0,
10040,4722,7,0,0,0,
10041,2738,7,1,0,0,2024-06-10 09:00:00
10042,3189,7,0,0,0,
10043,4066,7,0,0,0,
10044,3272,7,1,0,0,2024-03-30 20:00:00
10045,3811,7,1,1,0,2024-02-16 10:00:00
10046,878,7,1,0,0,2024-03-07 07:00:00
10047,713,7,1,1,0,2024-08-01 10:00:00
10048,1141,7,1,1,0,2024-04-14 12:00:00
10049,1119,7,1,0,0,2024-09-26 16:00:00
10050,2850,7,0,0,0,
10051,508,7,1,0,0,2024-09-15 10:00:00
10052,3138,7,1,0,0,2024-03-22 15:00:00
10053,1468,7,1,1,0,2024-02-11 16:00:00
10054,2311,7,0,0,0,
10055,256,7,1,1,0,2024-06-19 12:00:00
10056,2652,7,1,0,0,2024-02-13 14:00:00
10057,519,7,1,0,0,2024-03-23 13:00:00
10058,2914,7,1,0,0,2024-02-17 12:00:00
10059,1193,7,1,0,1,2024-05-01 09:00:00
10060,342,7,0,0,0,
10061,2633,7,0,0,0,
10062,2379,7,0,0,0,
10063,2324,7,1,0,0,2024-02-18 12:00:00
10064,983,7,1,0,0,2024-04-19 20:00:00
10065,1249,7,1,0,0,2024-09-02 14:00:00
10066,4955,7,0,0,0,
10067,2301,7,1,1,0,2024-05-31 15:00:00
10068,4365,7,0,0,0,
10069,1090,7,1,1,0,2024-06-08 15:00:00
10070,1652,7,1,0,0,2024-03-10 07:00:00
10071,475,7,1,0,0,2024-02-14 16:00:00
10072,4710,7,1,0,0,2024-05-27 09:00:00
10073,4755,7,1,1,0,2024-03-17 16:00:00
10074,4299,7,1,1,0,2024-04-20 18:00:00
10075,4729,7,1,0,0,2024-02-15 08:00:00
10076,4402,7,0,0,0,
10077,4784,7,1,0,0,2024-04-22 17:00:00
10078,4233,7,1,0,0,2024-05-12 11:00:00
10079,4576,7,0,0,0,
10080,2719,7,1,0,0,2024-02-05 12:00:00
10081,1121,7,1,1,0,2024-09-08 11:00:00
10082,1945,7,0,0,0,
10083,2247,7,1,0,0,2024-01-27 16:00:00
10084,3494,7,1,0,0,2024-06-08 17:00:00
10085,4990,7,0,0,0,
10086,4227,7,1,0,0,2024-07-25 17:00:00
10087,790,7,0,0,0,
10088,2228,7,0,0,0,
10089,4407,7,0,0,0,
10090,747,7,1,0,0,2024-04-15 14:00:00
10091,3593,7,0,0,0,
10092,223,7,0,0,0,
10093,4589,7,1,0,0,2024-03-24 08:00:00
10094,2146,7,0,0,0,
10095,4277,7,1,0,0,2024-07-20 13:00:00
10096,2357,7,0,0,0,
10097,3371,7,0,0,0,
10098,2214,7,1,0,0,2024-04-27 07:00:00
10099,4050,7,1,1,0,2024-03-29 10:00:00
10100,2258,7,1,0,0,2024-07-11 18:00:00
10101,1616,7,1,0,0,2024-02-22 09:00:00
10102,3829,7,0,0,0,
10103,69,7,0,0,0,
10104,1207,7,1,0,0,2024-04-18 09:00:00
10105,363,7,1,1,0,2024-01-02 09:00:00
10106,529,7,1,0,0,2024-02-02 16:00:00
10107,724,7,0,0,0,
10108,3915,7,1,0,0,2024-06-22 17:00:00
10109,86,7,1,0,0,2024-04-23 20:00:00
10110,886,7,0,0,0,
10111,4269,7,0,0,0,
10112,2855,7,1,0,0,2024-08-05 14:00:00
10113,1246,7,1,0,0,2024-07-30 08:00:00
10114,499,7,1,0,0,2024-02-28 10:00:00
10115,3095,7,0,0,0,
10116,4035,7,1,0,0,2024-03-26 13:00:00
10117,4786,7,1,1,0,2024-08-14 14:00:00
10118,2733,7,1,0,0,2024-02-24 16:00:00
10119,4022,7,1,0,0,2024-08-04 12:00:00
10120,3109,7,1,0,0,2024-05-29 19:00:00
10121,3282,7,0,0,0,
10122,193,7,1,1,0,2024-07-20 16:00:00
10123,2412,7,1,0,0,2024-09-03 13:00:00
10124,4093,7,0,0,0,
10125,1824,7,0,0,0,
10126,110,7,1,1,0,2024-01-31 16:00:00
10127,1090,7,1,1,0,2024-06-09 14:00:00
10128,967,7,0,0,0,
10129,707,7,0,0,0,
10130,721,7,1,0,0,2024-07-07 11:00:00
10131,1286,7,1,0,0,2024-06-14 13:00:00
10132,4110,7,1,1,0,2024-03-19 19:00:00
10133,819,7,0,0,0,
10134,8,7,1,1,0,2024-03-27 20:00:00
10135,2565,7,1,0,0,2024-02-14 17:00:00
10136,2018,7,1,0,0,2024-08-08 10:00:00
10137,1901,7,0,0,0,
10138,217,7,0,0,1,
10139,1438,7,1,0,0,2024-08-20 13:00:00
10140,1600,7,0,0,1,
10141,447,7,0,0,0,
10142,2431,7,1,0,0,2024-08-10 19:00:00
10143,3390,7,1,1,0,2024-09-06 08:00:00
10144,2884,7,1,1,0,2024-04-16 20:00:00
10145,3119,7,0,0,0,
10146,4313,7,0,0,0,
10147,4722,7,0,0,0,
10148,1737,7,1,0,0,2024-05-05 20:00:00
10149,56,7,1,0,0,2024-03-10 08:00:00
10150,2414,7,1,0,0,2024-06-06 18:00:00
10151,531,7,0,0,0,
10152,2039,7,0,0,0,
10153,4437,7,0,0,0,
10154,1343,7,1,0,0,2024-07-16 14:00:00
10155,930,7,1,0,0,2024-06-03 11:00:00
10156,2367,7,1,0,0,2024-09-27 20:00:00
10157,1669,7,0,0,0,
10158,3980,7,1,0,0,2024-05-24 09:00:00
10159,475,7,0,0,0,
10160,3967,7,0,0,0,
10161,2252,7,0,0,0,
10162,4320,7,0,0,1,
10163,918,7,1,0,0,2024-05-22 19:00:00
10164,2270,7,0,0,1,
10165,1038,7,1,0,0,2024-05-14 10:00:00
10166,2053,7,1,1,0,2024-07-01 09:00:00
10167,1850,7,1,1,0,2024-01-29 19:00:00
10168,3249,7,1,0,0,2024-06-26 14:00:00
10169,3743,7,1,0,0,2024-09-23 09:00:00
10170,4986,7,0,0,0,
10171,1208,7,1,0,0,2024-09-22 19:00:00
10172,3916,7,0,0,0,
10173,4666,7,0,0,1,
10174,1255,7,0,0,0,
10175,4029,7,0,0,0,
10176,4539,7,0,0,0,
10177,1348,7,1,0,0,2024-03-12 16:00:00
10178,3816,7,1,0,0,2024-09-17 08:00:00
10179,97,7,0,0,0,
10180,156,7,0,0,1,
10181,2598,7,0,0,0,
10182,1187,7,0,0,0,
10183,3800,7,1,0,0,2024-06-28 16:00:00
10184,1073,7,0,0,0,
10185,2444,7,0,0,0,
10186,924,7,0,0,0,
10187,2224,7,0,0,0,
10188,4478,7,0,0,0,
10189,225,7,1,0,0,2024-04-10 07:00:00
10190,4206,7,0,0,0,
10191,4829,7,0,0,0,
10192,523,7,0,0,0,
10193,3663,7,1,1,0,2024-01-18 11:00:00
10194,2076,7,1,1,0,2024-05-28 16:00:00
10195,384,7,1,0,0,2024-01-15 20:00:00
10196,1932,7,0,0,0,
10197,334,7,1,0,1,2024-06-05 16:00:00
10198,4434,7,0,0,0,
10199,75,7,1,0,0,2024-09-04 12:00:00
10200,4073,7,0,0,1,
10201,1266,7,1,1,0,2024-09-19 19:00:00
10202,2398,7,1,0,0,2024-08-24 15:00:00
10203,1539,7,1,0,0,2024-07-20 11:00:00
10204,4308,7,1,0,0,2024-08-09 09:00:00
10205,1621,7,0,0,0,
10206,567,7,1,0,0,2024-08-22 20:00:00
10207,2595,7,1,0,0,2024-05-26 19:00:00
10208,2841,7,1,0,0,2024-09-26 16:00:00
10209,2962,7,0,0,0,
10210,3567,7,1,1,0,2024-03-08 19:00:00
10211,414,7,1,0,0,2024-03-29 11:00:00
10212,2038,7,1,0,1,2024-07-29 20:00:00
10213,4862,7,1,0,0,2024-01-26 19:00:00
10214,1995,7,1,0,1,2024-01-27 16:00:00
10215,3947,7,1,0,0,2024-08-27 10:00:00
10216,3060,7,1,0,1,2024-02-20 13:00:00
10217,4757,7,1,0,0,2024-06-07 07:00:00
10218,4156,7,0,0,0,
10219,3558,7,0,0,1,
10220,4655,7,1,1,0,2024-03-23 14:00:00
10221,2576,7,0,0,0,
10222,2273,7,0,0,1,
10223,106,7,0,0,0,
10224,4665,7,1,0,0,2024-01-03 13:00:00
10225,3297,7,1,1,0,2024-04-26 17:00:00
10226,2677,7,0,0,0,
10227,4045,7,0,0,0,
10228,4432,7,1,0,0,2024-05-20 14:00:00
10229,3341,7,0,0,0,
10230,158,7,0,0,0,
10231,1933,7,0,0,0,
10232,4757,7,0,0,0,
10233,3754,7,0,0,0,
10234,2128,7,0,0,0,
10235,3461,7,1,0,0,2024-08-16 16:00:00
10236,3434,7,0,0,0,
10237,2238,7,1,0,0,2024-01-20 09:00:00
10238,3932,7,1,0,0,2024-04-26 10:00:00
10239,2025,7,0,0,0,
10240,3880,7,0,0,0,
10241,399,7,0,0,0,
10242,1581,7,1,0,0,2024-04-04 10:00:00
10243,3603,7,0,0,0,
10244,3740,7,0,0,0,
10245,3388,7,1,0,0,2024-09-09 12:00:00
10246,3638,7,0,0,0,
10247,69,7,1,0,0,2024-06-09 13:00:00
10248,2772,7,1,0,0,2024-05-20 14:00:00
10249,4434,7,1,0,0,2024-08-19 08:00:00
10250,758,7,1,0,0,2024-07-18 16:00:00
10251,2424,7,0,0,0,
10252,3276,7,0,0,0,
10253,3778,7,1,1,0,2024-09-21 20:00:00
10254,3833,7,0,0,0,
10255,4499,7,1,1,0,2024-06-17 20:00:00
10256,3955,7,1,0,0,2024-05-13 15:00:00
10257,1639,7,0,0,0,
10258,377,7,0,0,0,
10259,3942,7,0,0,0,
10260,4974,7,0,0,0,
10261,2364,7,0,0,0,
10262,3666,7,0,0,0,
10263,1642,7,1,0,0,2024-06-13 07:00:00
10264,109,7,1,1,0,2024-06-30 11:00:00
10265,158,7,1,1,0,2024-01-28 16:00:00
10266,2859,7,1,0,0,2024-05-30 08:00:00
10267,1181,7,1,1,0,2024-01-12 12:00:00
10268,1327,7,1,0,0,2024-01-20 14:00:00
10269,208,7,0,0,0,
10270,4929,7,1,1,0,2024-09-17 08:00:00
10271,4386,7,0,0,0,
10272,3731,7,0,0,0,
10273,2969,7,1,1,0,2024-06-22 09:00:00
10274,2775,7,1,1,0,2024-02-13 18:00:00
10275,3285,7,0,0,0,
10276,4252,7,1,0,1,2024-04-16 09:00:00
10277,3632,7,1,0,0,2024-01-05 17:00:00
10278,3271,7,0,0,0,
10279,3932,7,0,0,0,
10280,2144,7,1,1,0,2024-04-20 13:00:00
10281,2123,7,1,0,0,2024-09-11 14:00:00
10282,4538,7,0,0,0,
10283,1819,7,1,0,0,2024-09-27 20:00:00
10284,3968,7,0,0,1,
10285,871,7,0,0,0,
10286,292,7,1,0,0,2024-05-17 20:00:00
10287,2507,7,0,0,0,
10288,3994,7,1,1,0,2024-04-13 13:00:00
10289,3073,7,1,0,0,2024-09-13 16:00:00
10290,2300,7,0,0,0,
10291,3922,7,1,0,0,2024-07-12 18:00:00
10292,3975,7,1,1,0,2024-05-15 17:00:00
10293,2377,7,1,0,0,2024-09-18 19:00:00
10294,2126,7,0,0,1,
10295,2325,7,1,0,0,2024-05-24 09:00:00
10296,3206,7,1,0,0,2024-02-19 13:00:00
10297,828,7,1,1,0,2024-04-07 18:00:00
10298,1103,7,0,0,0,
10299,3310,7,1,1,0,2024-01-19 17:00:00
10300,684,7,1,1,0,2024-08-21 20:00:00
10301,4483,7,1,0,0,2024-06-27 12:00:00
10302,3543,7,1,0,0,2024-09-27 16:00:00
10303,436,7,1,0,0,2024-04-06 15:00:00
10304,3345,7,0,0,0,
10305,2756,7,1,0,0,2024-08-19 14:00:00
10306,1516,7,0,0,0,
10307,840,7,1,1,0,2024-08-30 13:00:00
10308,3104,7,1,0,0,2024-06-28 14:00:00
10309,1677,7,1,0,0,2024-02-10 11:00:00
10310,1607,7,0,0,0,
10311,4188,7,0,0,0,
10312,3555,7,1,1,0,2024-03-07 18:00:00
10313,2372,7,0,0,0,
